id_tipologia,regiao,tipologia_pndr,n_municipios,pib_2021_mil,pop_2021,pop_2022,massa_total,massa_obj4,massa_com_agr,massa_com_min,sem_correspondencia_territorial,pib_pc_2021,massa_com,razao_dependencia_com,q_pib_2021,q_pib_pc_2021,q_pop_2021,grupo_q_pib,grupo_q_pib_pc,grupo_q_pop,cruz_q_pib_pop,cruz_q_pibpc_pop,flag_dep_q_pib_pop,flag_dep_q_pibpc_pop
220019,Nordeste,Baixa Renda e Médio Dinamismo,8,565110.0,51005.0,47386.0,125194974.41433795,67135660.94600207,1588056.8991088867,0.0,0,11079.502009606902,1588056.8991088867,0.02365444648539586,1,1,2,QPIB1,QPIBPC1,QPOP2,QPIB1_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2200400,Nordeste,Baixa Renda e Alto Dinamismo,1,490136.0,40681.0,46558.0,158418901.13232803,46923400.784044035,140179.06982421875,234236.30004882812,0,12048.278065927583,374415.3698730469,0.00797928887542107,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2201606,Nordeste,Baixa Renda e Médio Dinamismo,1,87624.0,10479.0,9929.0,8340331.1040437315,871338.3330993652,248171.26992797852,165608.16247558594,0,8361.866590323503,413779.43240356445,0.47487803151244823,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2202737,Nordeste,Baixa Renda e Médio Dinamismo,1,36310.0,4044.0,4099.0,3123816.2771453857,499402.1578979492,0.0,0.0,0,8978.733926805144,0.0,0.0,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2203255,Nordeste,Baixa Renda e Médio Dinamismo,1,38152.0,4475.0,4402.0,5426393.053771973,22500.0,3339280.8580551147,0.0,0,8525.586592178772,3339280.8580551147,148.41248258022733,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
2203305,Nordeste,Média Renda e Alto Dinamismo,1,184629.0,13862.0,16342.0,51457527.69082904,29952633.87711215,0.0,143913.3515625,0,13319.07372673496,143913.3515625,0.004804697715497708,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2205508,Nordeste,Baixa Renda e Médio Dinamismo,1,366611.0,39457.0,42559.0,80292735.43885422,25761748.250026703,664829.8576660156,0.0,0,9291.405834199255,664829.8576660156,0.02580686105669581,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2205557,Nordeste,Baixa Renda e Médio Dinamismo,1,73483.0,8610.0,8251.0,5535595.0129470825,521986.61572265625,20904.0,0.0,0,8534.610917537746,20904.0,0.040047003831812394,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2205581,Nordeste,Baixa Renda e Baixo Dinamismo,1,68515.0,4086.0,4810.0,14979912.316642761,2822699.2975463867,0.0,3683992.112716675,0,16768.23299069995,3683992.112716675,1.3051309134908424,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2206308,Nordeste,Baixa Renda e Médio Dinamismo,1,21812.0,1239.0,1313.0,6092020.79888916,513479.57861328125,1452427.1235351562,0.0,0,17604.5197740113,1452427.1235351562,2.8285976386005958,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
2206407,Nordeste,Baixa Renda e Baixo Dinamismo,1,116388.0,10563.0,10255.0,22836787.73949051,3030649.0151901245,5469817.428909302,1042660.5859375,0,11018.460664583925,6512478.014846802,2.1488723973660964,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
2206720,Nordeste,Baixa Renda e Alto Dinamismo,1,86424.0,8632.0,10262.0,32478440.991004944,3508851.772605896,174674.5927734375,1467906.9440917969,0,10012.048192771084,1642581.5368652344,0.4681250857300675,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2211001,Nordeste,Média Renda e Médio Dinamismo,1,20567753.0,871126.0,861509.0,15565610962.287184,5121696816.519103,4293030.26676178,8894526.053497314,0,23610.537396427153,13187556.320259094,0.0025748412670045257,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2211100,Nordeste,Baixa Renda e Baixo Dinamismo,1,392973.0,44649.0,46077.0,385546947.80277133,25990469.349521637,17984138.791999817,13937.0,0,8801.384129543774,17998075.791999817,0.6924875249446419,1,1,2,QPIB1,QPIBPC1,QPOP2,QPIB1_QPOP2,QPIBPC1_QPOP2,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
230001,Nordeste,Baixa Renda e Alto Dinamismo,2,1126218.0,67868.0,63310.0,284844194.80855966,192064101.04343295,289510.4763183594,218006.701171875,0,16594.241763423117,507517.1774902344,0.0026424364299888897,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230002,Nordeste,Baixa Renda e Médio Dinamismo,6,2925923.0,248634.0,240366.0,964885263.9541996,601382596.6370122,46035.72265625,937837.9716644287,0,11767.99230998174,983873.6943206787,0.0016360195652860465,3,1,3,QPIB3,QPIBPC1,QPOP3,QPIB3_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230003,Nordeste,Baixa Renda e Médio Dinamismo,12,2532902.0,234462.0,222490.0,462710809.8630011,162380588.51207924,552595.884185791,4265409.900444031,0,10803.038445462378,4818005.784629822,0.029671069853718493,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230004,Nordeste,Baixa Renda e Médio Dinamismo,6,1959905.0,209500.0,188455.0,488563626.72263503,190881559.45420837,626638.1032714844,1876544.2608032227,0,9355.155131264917,2503182.364074707,0.013113798793514202,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230005,Nordeste,Baixa Renda e Baixo Dinamismo,6,1537857.0,158003.0,144768.0,401721201.4993916,228054276.61468887,0.0,882987.2084960938,0,9733.08734644279,882987.2084960938,0.0038718292048868378,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230006,Nordeste,Baixa Renda e Médio Dinamismo,11,4225592.0,339383.0,324440.0,1515280909.046431,966334048.6385379,3810615.1229782104,3759347.84967041,0,12450.80631616787,7569962.972648621,0.00783369165488259,3,1,4,QPIB3,QPIBPC1,QPOP4,QPIB3_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230007,Nordeste,Média Renda e Alto Dinamismo,15,6572968.0,397696.0,377186.0,2596675095.812801,1541105631.7830203,7651393.644821167,1955843.87940979,0,16527.619085934984,9607237.524230957,0.006233990276912833,3,2,4,QPIB3,QPIBPC2,QPOP4,QPIB3_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230008,Nordeste,Média Renda e Alto Dinamismo,5,2807711.0,154215.0,152755.0,1006896033.8908082,611206348.5732427,37441.8603515625,12464473.621826172,0,18206.471484615635,12501915.482177734,0.020454492188049636,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230009,Nordeste,Baixa Renda e Médio Dinamismo,10,4002066.0,341622.0,300409.0,1059937964.9237176,326918886.140934,516799.79052734375,3532379.5877685547,0,11714.895410717108,4049179.3782958984,0.012385883930089945,3,1,4,QPIB3,QPIBPC1,QPOP4,QPIB3_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230010,Nordeste,Baixa Renda e Médio Dinamismo,5,1162976.0,116210.0,106834.0,197452345.2028992,57848688.75727272,399864.3076171875,1384619.410522461,0,10007.538077618105,1784483.7181396484,0.030847435896553553,2,1,2,QPIB2,QPIBPC1,QPOP2,QPIB2_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230011,Nordeste,Média Renda e Médio Dinamismo,22,11262516.0,860248.0,856893.0,5474727579.431282,2562238425.3692837,500821.9364013672,8340072.549850464,0,13092.173419758023,8840894.486251831,0.0034504573808261554,4,1,4,QPIB4,QPIBPC1,QPOP4,QPIB4_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230012,Nordeste,Baixa Renda e Médio Dinamismo,8,2252940.0,193054.0,185722.0,755018298.767415,343044555.76616174,3593292.772705078,1176991.0936889648,0,11669.999067618386,4770283.866394043,0.013905726781583829,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230013,Nordeste,Baixa Renda e Médio Dinamismo,10,2674423.0,262308.0,255145.0,572684979.5598593,171260290.98522067,75428.62109375,2427550.2439727783,0,10195.735547524284,2502978.8650665283,0.014615056710854994,2,1,4,QPIB2,QPIBPC1,QPOP4,QPIB2_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230014,Nordeste,Baixa Renda e Médio Dinamismo,3,996792.0,98498.0,99955.0,265052711.0548899,110089533.40741706,0.0,0.0,0,10119.921216674451,0.0,0.0,2,1,2,QPIB2,QPIBPC1,QPOP2,QPIB2_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230015,Nordeste,Baixa Renda e Médio Dinamismo,23,9122385.0,615099.0,586936.0,4547854884.650295,2792952968.6337247,462838.46630859375,110443511.19011688,0,14830.758950998132,110906349.65642548,0.03970935096364311,4,1,4,QPIB4,QPIBPC1,QPOP4,QPIB4_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230016,Nordeste,Baixa Renda e Alto Dinamismo,11,5483914.0,415990.0,410532.0,1149916099.051327,494145589.5580671,1732057.497619629,5327993.487365723,0,13182.80247121325,7060050.984985352,0.014287390465832994,3,1,4,QPIB3,QPIBPC1,QPOP4,QPIB3_QPOP4,QPIBPC1_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230017,Nordeste,Baixa Renda e Alto Dinamismo,6,3174380.0,212296.0,221720.0,815248032.3427768,445866684.65688884,1448047.8122558594,817696.0639648438,0,14952.613332328447,2265743.876220703,0.0050816621967713915,3,1,3,QPIB3,QPIBPC1,QPOP3,QPIB3_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230018,Nordeste,Baixa Renda e Médio Dinamismo,4,1466437.0,147498.0,142415.0,324190335.48987675,150242119.82448387,30845.9697265625,8711698.118255615,0,9942.080570584008,8742544.087982178,0.058189701384641065,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2301000,Nordeste,Média Renda e Alto Dinamismo,1,2850933.0,81581.0,79695.0,1491687404.791756,591113203.5115917,826983.104888916,1756911.9950561523,0,34946.04135766906,2583895.0999450684,0.004371235635737916,3,3,2,QPIB3,QPIBPC3,QPOP2,QPIB3_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2303501,Nordeste,Média Renda e Médio Dinamismo,1,983022.0,72706.0,72689.0,417374522.51306695,229437057.22666925,0.0,74392.1396484375,0,13520.507248370148,74392.1396484375,0.00032423768221078077,2,1,2,QPIB2,QPIBPC1,QPOP2,QPIB2_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2303709,Nordeste,Média Renda e Alto Dinamismo,1,8414843.0,368918.0,354973.0,2965780669.3326383,1232882890.3305984,3776463.9962768555,42550103.57058525,0,22809.521357049533,46326567.56686211,0.03757580539903478,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2303956,Nordeste,Baixa Renda e Médio Dinamismo,1,208605.0,20286.0,20136.0,51755587.12478638,31338670.909210205,0.0,143915.2705078125,0,10283.200236616385,143915.2705078125,0.004592258265347075,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2304285,Nordeste,Alta Renda,1,2827543.0,55035.0,74085.0,3904242641.4103065,2443159208.7643394,0.0,6130131.4951171875,0,51377.17815935314,6130131.4951171875,0.0025091002965040433,3,4,2,QPIB3,QPIBPC4,QPOP2,QPIB3_QPOP2,QPIBPC4_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2304400,Nordeste,Alta Renda,1,60624818.0,2703391.0,2421147.0,59922599069.12187,23581361371.079243,1138389.9028320312,7972158.667897949,0,22425.471565156502,9110548.57072998,0.00038634531854905455,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2304954,Nordeste,Baixa Renda e Médio Dinamismo,1,220362.0,26508.0,24306.0,72696864.63682632,40658465.27490616,187741.02697753906,164668.453125,0,8313.037573562699,352409.48010253906,0.00866755490448975,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2305233,Nordeste,Baixa Renda e Baixo Dinamismo,1,1765192.0,69688.0,74680.0,1293160386.826595,992929284.0861713,410109.07427978516,384258.0700683594,0,25329.92767764895,794367.1443481445,0.0008000238859701166,2,3,2,QPIB2,QPIBPC3,QPOP2,QPIB2_QPOP2,QPIBPC3_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2306256,Nordeste,Média Renda e Alto Dinamismo,1,1003203.0,38661.0,55889.0,778717164.5090405,215258359.79468918,0.0,9343057.012939453,0,25948.70800031039,9343057.012939453,0.04340392178891797,2,3,1,QPIB2,QPIBPC3,QPOP1,QPIB2_QPOP1,QPIBPC3_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2307650,Nordeste,Média Renda e Médio Dinamismo,1,9676792.0,230986.0,234328.0,4881597845.891935,2588744774.952388,978118.2097167969,17718666.089935303,0,41893.413453629226,18696784.2996521,0.0072223358905653305,4,4,3,QPIB4,QPIBPC4,QPOP3,QPIB4_QPOP3,QPIBPC4_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2307700,Nordeste,Baixa Renda e Baixo Dinamismo,1,1411529.0,131677.0,104983.0,680105685.0340296,414393155.03090584,621505.6473388672,9805.72998046875,0,10719.632130136622,631311.3773193359,0.0015234599550087938,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2309607,Nordeste,Baixa Renda e Baixo Dinamismo,1,1215684.0,74145.0,70974.0,464554041.58495045,221703885.12742534,0.0,0.0,0,16396.034796682176,0.0,0.0,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2309706,Nordeste,Média Renda e Baixo Dinamismo,1,1076576.0,85647.0,80778.0,423354225.6250748,222675800.82987657,0.0,0.0,0,12569.920721099395,0.0,0.0,2,1,2,QPIB2,QPIBPC1,QPOP2,QPIB2_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2310209,Nordeste,Média Renda e Médio Dinamismo,1,517679.0,35526.0,38862.0,165991350.37821555,59885938.83600784,33152.0,21073546.126708984,0,14571.834712604852,21106698.126708984,0.35244831319264686,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2310258,Nordeste,Baixa Renda e Alto Dinamismo,1,494439.0,33232.0,32091.0,169771009.01563263,120381063.52031326,0.0,0.0,0,14878.400337024555,0.0,0.0,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2310852,Nordeste,Baixa Renda e Alto Dinamismo,1,253603.0,20964.0,23332.0,67806522.76386642,28330262.68642807,23128.69140625,136053.43005371094,0,12097.071169624118,159182.12145996094,0.005618801464068983,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2312403,Nordeste,Baixa Renda e Alto Dinamismo,1,7061584.0,49306.0,54052.0,1763837489.9317584,525291411.7283991,0.0,352326.0625,0,143219.5675982639,352326.0625,0.0006707249626273531,3,4,2,QPIB3,QPIBPC4,QPOP2,QPIB3_QPOP2,QPIBPC4_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2312601,Nordeste,Baixa Renda e Médio Dinamismo,1,123544.0,13086.0,10791.0,17090061.493782043,3533409.9873580933,44883.099609375,547090.9033203125,0,9440.929237352897,591974.0029296875,0.16753617753039252,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2313500,Nordeste,Baixa Renda e Alto Dinamismo,1,1039052.0,56653.0,58387.0,192501478.97493076,79557655.65697694,0.0,0.0,0,18340.635094346282,0.0,0.0,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240001,Nordeste,Baixa Renda e Alto Dinamismo,11,2293564.0,128148.0,119626.0,283610839.54109454,144582757.60704398,5282962.865600586,2466610.10546875,0,17897.77444829416,7749572.971069336,0.053599565393071334,2,2,3,QPIB2,QPIBPC2,QPOP3,QPIB2_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240002,Nordeste,Baixa Renda e Médio Dinamismo,13,1611103.0,146605.0,134089.0,286937930.353528,77778529.27201462,1823800.3231201172,0.0,0,10989.413730773165,1823800.3231201172,0.023448634734937527,2,1,3,QPIB2,QPIBPC1,QPOP3,QPIB2_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240003,Nordeste,Baixa Renda e Alto Dinamismo,7,1648846.0,98608.0,94411.0,627097255.5617864,244081207.30374122,20759330.999938965,0.0,0,16721.219373681648,20759330.999938965,0.08505091903329327,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240004,Nordeste,Baixa Renda e Médio Dinamismo,9,1171776.0,102352.0,92005.0,232499980.7984991,74928079.22700882,68014.0,3484975.2890625,0,11448.491480381428,3552989.2890625,0.04741866234550128,2,1,2,QPIB2,QPIBPC1,QPOP2,QPIB2_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240005,Nordeste,Baixa Renda e Alto Dinamismo,10,3083110.0,74509.0,70917.0,419646414.58172846,169002801.95979023,1386478.2970199585,20526058.004859924,0,41379.02803688145,21912536.301879883,0.12965782843703025,3,4,2,QPIB3,QPIBPC4,QPOP2,QPIB3_QPOP2,QPIBPC4_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240006,Nordeste,Baixa Renda e Médio Dinamismo,10,944546.0,69014.0,63592.0,167329232.15390205,44979976.88844681,2593125.101119995,457151.08435058594,0,13686.295534239429,3050276.185470581,0.06781408965672568,1,1,2,QPIB1,QPIBPC1,QPOP2,QPIB1_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240007,Nordeste,Média Renda e Médio Dinamismo,15,2901640.0,184976.0,172193.0,1265316441.590474,548261355.3670367,1539335.847290039,48637907.338020325,0,15686.575555747773,50177243.185310364,0.09152066381136588,3,2,3,QPIB3,QPIBPC2,QPOP3,QPIB3_QPOP3,QPIBPC2_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240008,Nordeste,Média Renda e Alto Dinamismo,9,1888676.0,115991.0,111003.0,643594179.7601032,198689126.26055402,251857.7198486328,47909167.43421936,0,16282.952987731807,48161025.15406799,0.24239386452840553,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240009,Nordeste,Média Renda e Baixo Dinamismo,17,11578493.0,510247.0,463391.0,6228495966.906249,1891296474.1706798,1202522.4096069336,830991028.1327027,0,22691.937434223033,832193550.5423096,0.440012214852365,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
240010,Nordeste,Média Renda e Médio Dinamismo,34,2845440.0,240336.0,226934.0,549125545.3466003,155366140.2237975,145869.130859375,48440.0,0,11839.424805272618,194309.130859375,0.0012506530095906482,3,1,3,QPIB3,QPIBPC1,QPOP3,QPIB3_QPOP3,QPIBPC1_QPOP3,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240011,Nordeste,Média Renda e Médio Dinamismo,17,7089200.0,242703.0,222231.0,1820967071.102429,529665719.647426,1105041.8762207031,336414866.5197189,0,29209.36288385393,337519908.3959396,0.6372319292640102,3,3,3,QPIB3,QPIBPC3,QPOP3,QPIB3_QPOP3,QPIBPC3_QPOP3,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
2401206,Nordeste,Baixa Renda e Baixo Dinamismo,1,344145.0,14526.0,13230.0,201034546.50451958,15019996.455487976,38298855.42316185,0.0,0,23691.656340355225,38298855.42316185,2.5498578203171474,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
2401701,Nordeste,Baixa Renda e Médio Dinamismo,1,101436.0,10323.0,9922.0,12738184.437179565,2113103.60055542,0.0,0.0,0,9826.213310084278,0.0,0.0,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2402600,Nordeste,Baixa Renda e Médio Dinamismo,1,904769.0,74268.0,77893.0,278942302.28392506,77324216.34388828,6202322.5809021,3900612.931137085,0,12182.48774707815,10102935.512039185,0.1306568108897197,1,1,2,QPIB1,QPIBPC1,QPOP2,QPIB1_QPOP2,QPIBPC1_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2403251,Nordeste,Alta Renda,1,5682353.0,272490.0,252228.0,3015558632.3554583,846666325.9903021,4810144.967840672,1252021.0200653076,0,20853.436823369666,6062165.987905979,0.007160041449404965,3,2,4,QPIB3,QPIBPC2,QPOP4,QPIB3_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2403608,Nordeste,Média Renda e Alto Dinamismo,1,510379.0,29282.0,61543.0,167397208.8540354,37087205.89877176,529857.679977417,3624.1298828125,0,17429.78621678847,533481.8098602295,0.014384524175704946,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2404200,Nordeste,Baixa Renda e Alto Dinamismo,1,494281.0,27004.0,26741.0,188676362.32146963,52675477.66766103,1064169.40335083,0.0,0,18303.992001185008,1064169.40335083,0.020202368359426456,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2404606,Nordeste,Baixa Renda e Médio Dinamismo,1,133977.0,14033.0,11609.0,17354693.323234558,5344174.212219238,751034.7509765625,274075.3681640625,0,9547.281408109457,1025110.119140625,0.19181824514566762,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2407104,Nordeste,Média Renda e Baixo Dinamismo,1,1561057.0,82828.0,82175.0,803546568.3099617,368198676.2481503,1888990.385925293,10115221.72473526,0,18846.97203844111,12004212.110660553,0.0326025401095419,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2407500,Nordeste,Baixa Renda e Médio Dinamismo,1,127115.0,12714.0,10220.0,29612408.765497357,15036331.51945282,93113.6337890625,0.0,0,9998.033663677836,93113.6337890625,0.006192576538273277,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2407807,Nordeste,Baixa Renda e Alto Dinamismo,1,252962.0,22698.0,23017.0,66352073.57464981,21723314.75177002,1129720.1449279785,1983434.176147461,0,11144.682350867917,3113154.3210754395,0.14330935939791506,1,1,1,QPIB1,QPIBPC1,QPOP1,QPIB1_QPOP1,QPIBPC1_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2408102,Nordeste,Alta Renda,1,20775622.0,896708.0,747856.0,16932931208.387896,6611112439.9589615,2133221.9228248596,320499024.89172363,0,23168.770658898997,322632246.8145485,0.048801506515679716,4,2,4,QPIB4,QPIBPC2,QPOP4,QPIB4_QPOP4,QPIBPC2_QPOP4,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2408201,Nordeste,Baixa Renda e Alto Dinamismo,1,441744.0,28266.0,31722.0,107046775.58446579,44858810.36572647,221988.09057617188,0.0,0,15628.104436425387,221988.09057617188,0.004948595131398707,1,2,1,QPIB1,QPIBPC2,QPOP1,QPIB1_QPOP1,QPIBPC2_QPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2412005,Nordeste,Média Renda e Baixo Dinamismo,1,1674551.0,104919.0,115755.0,901540531.0995059,206478223.63903296,1042061.3356933594,4316450.543609619,0,15960.41708365501,5358511.8793029785,0.02595194681968388,2,2,2,QPIB2,QPIBPC2,QPOP2,QPIB2_QPOP2,QPIBPC2_QPOP2,Abaixo da média simples do grupo,Abaixo da média simples do grupo
