cnae_subclasse_key,descricao,nivel,secao,divisao,grupo,classe,subclasse,e_obj4_original,com_agr_original,com_min_original,e_obj4_ajustado,com_agr_ajustado,com_min_ajustado,excluir_obj4,classificacao,q_salario,q_vinculos,rank_salario,rank_vinculos,rank_massa,salario_relativo,vinculos,massa_salarial_rais_2024,remuneracao,indice,e_obj4,com_agr,com_min
722701,Extração de minério de estanho,Subclasse,B,07,072,07227,0722701,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,470.0,1156.0,1144.0,1153182596430006.0,829.0,26583174.0,320665548854041.0,206383216618299.0,0,0,0
722702,Beneficiamento de minério de estanho,Subclasse,B,07,072,07227,0722702,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,525.0,1247.0,1240.0,109265915618708.0,212.0,64413188.0,3038357924528302.0,181244873407081.0,0,0,0
723501,Extração de minério de manganês,Subclasse,B,07,072,07235,0723501,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,432.0,1032.0,1022.0,1211377547374456.0,2108.0,710075209.0,3368478221062619.0,232562641501873.0,0,0,0
723502,Beneficiamento de minério de manganês,Subclasse,B,07,072,07235,0723502,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,1.0,608.0,1292.0,1289.0,9888139888187196.0,41.0,11273342.0,2749595609756097.0,141897028030638.0,0,0,0
724301,Extração de minério de metais preciosos,Subclasse,B,07,072,07243,0724301,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,171.0,522.0,364.0,1931734395410926.0,20408.0,10962310076.0,5371574909839279.0,582468607811866.0,0,0,0
724302,Beneficiamento de minério de metais preciosos,Subclasse,B,07,072,07243,0724302,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,133.0,892.0,749.0,2240139134708194.0,4420.0,2753287014.0,6229156140271493.0,643684210766187.0,0,0,0
725100,Extração de minerais radioativos,Subclasse,B,07,072,07251,0725100,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,28.0,1214.0,1074.0,418215960162655.0,430.0,500061342.0,1162933353488372.0,1380520968688692.0,0,0,0
729401,Extração de minérios de nióbio e titânio,Subclasse,B,07,072,07294,0729401,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,146.0,1204.0,1139.0,2101055363199247.0,476.0,278098517.0,5842405819327731.0,573251806583565.0,0,0,0
729402,Extração de minério de tungstênio,Subclasse,B,07,072,07294,0729402,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,972.0,1213.0,1227.0,7477490481493054.0,431.0,89616373.0,2079266194895592.0,78190078120099.0,0,0,0
729403,Extração de minério de níquel,Subclasse,B,07,072,07294,0729403,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,120.0,1014.0,892.0,232732504576136.0,2320.0,150140982.0,6471594051724138.0,668968815493867.0,0,0,0
729404,"Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente",Subclasse,B,07,072,07294,0729404,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,114.0,596.0,391.0,2368068982718512.0,15015.0,9887213446000000.0,6584890739926739.0,740046882484178.0,0,0,0
729405,"Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente",Subclasse,B,07,072,07294,0729405,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,149.0,968.0,839.0,2078647625473519.0,3148.0,1819574413.0,5780096610546379.0,57512792681305.0,0,0,0
7311400,Agências de publicidade,Subclasse,M,73,731,73114,7311400,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,234.0,259.0,186.0,166465160908573.0,54675.0,2530849794.0,4628897657064472.0,588171673492603.0,0,0,0
7312200,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",Subclasse,M,73,731,73122,7312200,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,99.0,684.0,455.0,2521974373802849.0,11021.0,7728868098.0,7012855546683604.0,784596404633538.0,0,0,0
7319001,Criação de estandes para feiras e exposições,Subclasse,M,73,731,73190,7319001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,950.0,1114.0,1142.0,7610976576184434.0,1284.0,271743793.0,2116384680685358.0,8363546488395.0,0,0,0
7319002,Promoção de vendas,Subclasse,M,73,731,73190,7319002,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1194.0,74.0,129.0,624231586045896.0,212609.0,36904694015.0,1735801119190627.0,469644037884908.0,0,0,0
7319003,Marketing direto,Subclasse,M,73,731,73190,7319003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1128.0,335.0,475.0,6596631183307833.0,38393.0,7042526279000001.0,1834325600760556.0,132331190623401.0,0,0,0
7319004,Consultoria em publicidade,Subclasse,M,73,731,73190,7319004,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,125.0,821.0,634.0,2300600372432324.0,6466.0,4136481725.0,6397280737704918.0,67617235502377.0,0,0,0
7319099,Outras atividades de publicidade não especificadas anteriormente,Subclasse,M,73,731,73190,7319099,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,685.0,577.0,631.0,9318721341847948.0,16040.0,415637681.0,2591257362842893.0,16528211599301.0,0,0,0
7320300,Pesquisas de mercado e de opinião pública,Subclasse,M,73,732,73203,7320300,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,91.0,721.0,474.0,258693594062848.0,9832.0,7072643509.0,7193494211757527.0,805209282310876.0,0,0,0
7410202,Design de interiores,Subclasse,M,74,741,74102,7410202,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,815.0,897.0,966.0,8429016198023352.0,4339.0,1016999554.0,2343857003917953.0,112689080389373.0,0,0,0
7410203,Desing de produto,Subclasse,M,74,741,74102,7410203,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,529.0,1080.0,1077.0,1085410243421566.0,1623.0,489854001.0,3018200868761553.0,182132879250109.0,0,0,0
7410299,Atividades de desing não especificadas anteriormente,Subclasse,M,74,741,74102,7410299,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,1.0,609.0,1052.0,1067.0,988495892579014.0,1890.0,519506394.0,274871107936508.0,146417398272843.0,0,0,0
7420001,"Atividades de produção de fotografias, exceto aérea e submarina",Subclasse,M,74,742,74200,7420001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1231.0,683.0,834.0,6020472428589341.0,11106.0,1859270013.0,1674113103727715.0,60141395535959.0,0,0,0
7420002,Atividades de produção de fotografias aéreas e submarinas,Subclasse,M,74,742,74200,7420002,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,873.0,1170.0,1184.0,8089420150008715.0,713.0,160384039.0,2249425511921459.0,95242701860286.0,0,0,0
7420003,Laboratórios fotográficos,Subclasse,M,74,742,74200,7420003,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1093.0,942.0,1033.0,6808982666965396.0,3480.0,658894218.0,1893374189655172.0,66587486309311.0,0,0,0
7420004,Filmagem de festas e eventos,Subclasse,M,74,742,74200,7420004,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1030.0,1069.0,1122.0,7125012434925053.0,1693.0,335426066.0,1981252604843473.0,71408148038554.0,0,0,0
7420005,Serviços de microfilmagem,Subclasse,M,74,742,74200,7420005,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1007.0,1076.0,1123.0,7265597264793809.0,1652.0,3337610.0,2020345036319613.0,75116252186473.0,0,0,0
7490101,"Serviços de tradução, interpretação e similares",Subclasse,M,74,749,74901,7490101,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,377.0,1073.0,1043.0,1296736961810314.0,1674.0,603617146.0,3605837192353644.0,26461313377548.0,0,0,0
7490102,Escafandria e mergulho,Subclasse,M,74,749,74901,7490102,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,2.0,235.0,917.0,845.0,1663326603659209.0,3902.0,1804758196.0,4625213213736545.0,415031087490357.0,0,0,0
7490103,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias,Subclasse,M,74,749,74901,7490103,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,297.0,455.0,378.0,149825030546374.0,24785.0,10325890661.0,4166185459350413.0,416539500866912.0,0,0,0
7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",Subclasse,M,74,749,74901,7490104,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,331.0,93.0,72.0,1404033875733075.0,168449.0,65765821196.0,3904197780693266.0,814999104011229.0,0,0,0
7490105,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",Subclasse,M,74,749,74901,7490105,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1153.0,980.0,1066.0,6462870773637022.0,2918.0,524402778.0,1797130836189171.0,56018020193043.0,0,0,0
7490199,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",Subclasse,M,74,749,74901,7490199,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,4.0,177.0,273.0,177.0,1897347135336751.0,50569.0,26679972979.0,5275954236587632.0,68018106972221.0,0,0,0
7500100,Atividades veterinárias,Subclasse,M,75,750,75001,7500100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1074.0,244.0,357.0,6881191961127495.0,57539.0,11009819703.0,1913453432106919.0,181376245770265.0,0,0,0
7711000,Locação de automóveis sem condutor,Subclasse,N,77,771,77110,7711000,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,3.0,4.0,607.0,106.0,118.0,9889182079705602.0,151744.0,41727861196.0,27498854120097.0,519877866880425.0,0,0,0
7719501,"Locação de embarcações sem tripulação, exceto para fins
recreativos",Subclasse,N,77,771,77195,7719501,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,34.0,1058.0,822.0,3900230955296164.0,1806.0,1958674615.0,1084537439091916.0,1279948525801346.0,0,0,0
7719502,Locação de aeronaves sem tripulação,Subclasse,N,77,771,77195,7719502,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,159.0,1278.0,1260.0,2010263865777934.0,81.0,45278529.0,5589941851851851.0,536493315179177.0,0,0,0
7719599,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",Subclasse,N,77,771,77195,7719599,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,902.0,494.0,581.0,7930250993538828.0,21864.0,482137349.0,2205165335711672.0,138091490383919.0,0,0,0
7721700,Aluguel de equipamentos recreativos e esportivos,Subclasse,N,77,772,77217,7721700,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,952.0,792.0,880.0,7607047393858327.0,7311.0,1546490049.0,2115292092736972.0,96696143093917.0,0,0,0
7722500,"Aluguel de fitas de vídeo, DVDs e similares",Subclasse,N,77,772,77225,7722500,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1316.0,1233.0,1265.0,4856182030858812.0,302.0,40780836.0,135035880794702.0,7625377336465.0,0,0,0
7723300,"Aluguel de objetos do vestuário, jóias e acessórios",Subclasse,N,77,772,77233,7723300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1207.0,552.0,718.0,6202718912041328.0,18321.0,315998848.0,1724790393537471.0,796923665966.0,0,0,0
7729201,Aluguel de aparelhos de jogos eletrônicos,Subclasse,N,77,772,77292,7729201,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1056.0,1121.0,1160.0,6999215809426113.0,1163.0,226351472.0,1946272330180568.0,66897113485561.0,0,0,0
7729202,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",Subclasse,N,77,772,77292,7729202,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1029.0,597.0,732.0,7130375601790072.0,14971.0,2968365954.0,1982743940952508.0,99709104232379.0,0,0,0
7729203,Aluguel de material médico,Subclasse,N,77,772,77292,7729203,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1069.0,1158.0,1186.0,6927428272739949.0,820.0,15795745.0,1926310365853659.0,64245987948503.0,0,0,0
7729299,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente,Subclasse,N,77,772,77292,7729299,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1143.0,1066.0,1129.0,6532021869662666.0,1716.0,311687322.0,1816359685314686.0,55444324182441.0,0,0,0
7731400,Aluguel de máquinas e equipamentos agrícolas sem operador,Subclasse,N,77,773,77314,7731400,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1004.0,569.0,696.0,728778560736857.0,16592.0,3362393605.0,2026514949975892.0,107711814957895.0,0,0,0
7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Subclasse,N,77,773,77322,7732201,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,706.0,131.0,153.0,9158151599857962.0,120659.0,30727114158.0,254660772573948.0,411003064829585.0,0,0,0
7732202,Aluguel de andaimes,Subclasse,N,77,773,77322,7732202,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,741.0,560.0,614.0,8972318949511907.0,17438.0,4350664567.0,249493323030164.0,158571773785948.0,0,0,0
7733100,Aluguel de máquinas e equipamentos para escritório,Subclasse,N,77,773,77331,7733100,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,592.0,400.0,425.0,1008295611335135.0,30699.0,86072879.0,2803768168344246.0,2252867206165.0,0,0,0
7739001,"Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador",Subclasse,N,77,773,77390,7739001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,676.0,1046.0,1071.0,9374798115249082.0,1939.0,505468338.0,2606850634347602.0,132748235081857.0,0,0,0
7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",Subclasse,N,77,773,77390,7739002,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,667.0,867.0,918.0,9424362457439666.0,5114.0,1340191713.0,2620632993742667.0,141799903868628.0,0,0,0
7739003,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",Subclasse,N,77,773,77390,7739003,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,878.0,460.0,539.0,8069077880729975.0,24379.0,5470084289.0,2243768935969482.0,14786675360652.0,0,0,0
7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",Subclasse,N,77,773,77390,7739099,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,486.0,167.0,156.0,1136715681750574.0,95411.0,30158137922.0,3160865929714603.0,454420084689099.0,0,0,0
7740300,Gestão de ativos intangíveis não financeiros,Subclasse,N,77,774,77403,7740300,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,193.0,341.0,224.0,1821770806339277.0,37728.0,19112246831.0,5065799096427057.0,59939394767056.0,0,0,0
7810800,Seleção e agenciamento de mão de obra,Subclasse,N,78,781,78108,7810800,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1087.0,60.0,99.0,68430074870225.0,254868.0,4849718714.0,1902835473264592.0,590873517699921.0,0,0,0
7820500,Locação de mão de obra temporária,Subclasse,N,78,782,78205,7820500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1290.0,3.0,8.0,5429124401823872.0,1685226.0,254414680556.0,1509676924970301.0,3210523885319739.0,0,0,0
7830200,Fornecimento e gestão de recursos humanos para terceiros,Subclasse,N,78,783,78302,7830200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1230.0,24.0,49.0,6023849625452625.0,504537.0,84512581236.0,1675052201047693.0,1033160424953769.0,0,0,0
7911200,Agências de viagens,Subclasse,N,79,791,79112,7911200,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,504.0,182.0,176.0,1120333421087012.0,86012.0,26795419582.0,3115311768357903.0,420894812738817.0,0,0,0
7912100,Operadores turísticos,Subclasse,N,79,791,79121,7912100,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,393.0,837.0,800.0,1272930738136782.0,6162.0,2181125683.0,3539639212917883.0,268231707197091.0,0,0,0
7990200,Serviços de reservas e outros serviços de turismo não especificados anteriormente,Subclasse,N,79,799,79902,7990200,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,2.0,661.0,667.0,722.0,9465915685630828.0,11794.0,3104402176.0,2632187702221468.0,159203394011691.0,0,0,0
8011101,Atividades de vigilância e segurança privada,Subclasse,N,80,801,80111,8011101,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,835.0,12.0,13.0,8298556675263118.0,815851.0,188264154616.0,2307580117153745.0,1957387235906318.0,0,0,0
8011102,Serviços de adestramento de cães de guarda,Subclasse,N,80,801,80111,8011102,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1272.0,1212.0,1237.0,5698083592169634.0,436.0,69082736.0,1584466422018349.0,30457627346497.0,0,0,0
8012900,Atividades de transporte de valores,Subclasse,N,80,801,80129,8012900,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,431.0,246.0,223.0,1213303051961191.0,57135.0,19276391833.0,3373832472740002.0,387007753511849.0,0,0,0
8020000,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0
8020001,Atividades de monitoramento de sistemas de segurança eletrônico,Subclasse,N,80,802,80200,8020001,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1081.0,90.0,144.0,686044080247906.0,171497.0,32716193825.0,1907683156265124.0,418173923434254.0,0,0,0
8020002,Outras atividades de serviços de segurança,Subclasse,N,80,802,80200,8020002,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,2.0,1216.0,768.0,908.0,6109768651474514.0,8190.0,1391434898.0,1698943709401709.0,56882083986855.0,0,0,0
8030700,Atividades de investigação particular,Subclasse,N,80,803,80307,8030700,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,536.0,1203.0,1193.0,1074329127414638.0,484.0,14458956.0,2987387603305785.0,174847227702759.0,0,0,0
810001,Extração de ardósia e beneficiamento associado,Subclasse,B,08,081,08100,0810001,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,816.0,1134.0,1156.0,8426398676492924.0,1023.0,239702112.0,2343129149560117.0,105008096854965.0,0,0,0
810002,Extração de granito e beneficiamento associado,Subclasse,B,08,081,08100,0810002,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,505.0,647.0,659.0,1118603421358083.0,12116.0,3768683202.0,3110501157147574.0,223036498998942.0,0,0,0
810003,Extração de mármore e beneficiamento associado,Subclasse,B,08,081,08100,0810003,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,532.0,1067.0,1069.0,1084315021684738.0,1701.0,512877931.0,3015155385067607.0,181910517739023.0,0,0,0
810004,Extração de calcário e dolomita e beneficiamento associado,Subclasse,B,08,081,08100,0810004,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,3.0,491.0,592.0,576.0,1135032800293733.0,15433.0,4870942379.0,3156186340309726.0,238584632143779.0,0,0,0
810005,Extração de gesso e caulim,Subclasse,B,08,081,08100,0810005,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,515.0,1070.0,1068.0,1101740665183931.0,1690.0,517750239.0,3063610881656804.0,188672235792077.0,0,0,0
810006,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",Subclasse,B,08,081,08100,0810006,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,3.0,666.0,471.0,513.0,9429400864397760.0,23316.0,611353453.0,2622034023846286.0,186161624879819.0,0,0,0
810007,Extração de argila e beneficiamento associado,Subclasse,B,08,081,08100,0810007,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,1.0,566.0,996.0,1006.0,1043466649862017.0,2680.0,777620303.0,2901568294776119.0,16850273861873.0,0,0,0
810008,Extração de saibro e beneficiamento associado,Subclasse,B,08,081,08100,0810008,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,2.0,1.0,686.0,1175.0,1178.0,9310174801739676.0,678.0,17552612.0,2588880825958702.0,127957769492148.0,0,0,0
810009,Extração de basalto e beneficiamento associado,Subclasse,B,08,081,08100,0810009,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,3.0,2.0,453.0,931.0,940.0,117422244153188.0,3659.0,1194722409.0,3265160997540312.0,222313474026977.0,0,0,0
810010,Beneficiamento de gesso e caulim associado à extração,Subclasse,B,08,081,08100,0810010,0,0,0,0,0,0,0,Alta remuneração e baixo emprego,4.0,1.0,289.0,1150.0,1108.0,1520608179173924.0,890.0,376323685.0,4228356011235956.0,34933420337117.0,0,0,0
810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Subclasse,B,08,081,08100,0810099,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,499.0,321.0,310.0,1127365689560593.0,40611.0,12731005942.0,3134866401221344.0,302869979260406.0,0,0,0
8111700,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",Subclasse,N,81,811,81117,8111700,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1280.0,16.0,41.0,5628743512952464.0,636247.0,9958442749.0,1565185022326235.0,1248486178973152.0,0,0,0
8112500,Condomínios prediais,Subclasse,N,81,811,81125,8112500,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,727.0,15.0,14.0,9031794056077768.0,681924.0,171263267514.0,2511471476498848.0,1739211784249161.0,0,0,0
8121400,Limpeza em prédios e em domicílios,Subclasse,N,81,812,81214,8121400,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1298.0,8.0,15.0,5330614966137731.0,1124544.0,16668940291.0,1482284400699305.0,2132296522676042.0,0,0,0
8122200,Imunização e controle de pragas urbanas,Subclasse,N,81,812,81222,8122200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1005.0,332.0,452.0,7280347977422051.0,38661.0,7826713648999999.0,2024446767802178.0,154738623686765.0,0,0,0
8129000,Atividades de limpeza não especificadas anteriormente,Subclasse,N,81,812,81290,8129000,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1202.0,96.0,163.0,6222043140612669.0,166970.0,28888546352.0,1730163882853207.0,377317005999404.0,0,0,0
8130300,Atividades paisagísticas,Subclasse,N,81,813,81303,8130300,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1184.0,206.0,324.0,6275936074307922.0,69859.0,12191442644.0,17451498939292.0,185199683968202.0,0,0,0
8211300,Serviços combinados de escritório e apoio administrativo,Subclasse,N,82,821,82113,8211300,0,0,0,0,0,0,0,Alta remuneração e alto emprego,3.0,4.0,506.0,6.0,2.0,1118401838149402.0,1488301.0,462852772666.0,3109940614606857.0,4157690836025308.0,0,0,0
8219901,Fotocópias,Subclasse,N,82,821,82199,8219901,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1157.0,608.0,765.0,6427310345513229.0,14415.0,257631013.0,178724254595907.0,78344868856367.0,0,0,0
8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,Subclasse,N,82,821,82199,8219999,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,854.0,50.0,70.0,8227284528361456.0,287843.0,65851612403.0,2287761467292934.0,750151378971952.0,0,0,0
8220200,Atividades de teleatendimento,Subclasse,N,82,822,82202,8220200,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1271.0,10.0,22.0,5699699873431029.0,926926.0,146909971978.0,1584915861438777.0,1816934829598086.0,0,0,0
8230001,"Serviços de organização de feiras, congressos, exposições e festas",Subclasse,N,82,823,82300,8230001,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1317.0,99.0,213.0,4762015123046796.0,159414.0,21109184385.0,1324173810643984.0,291838317890249.0,0,0,0
8230002,Casas de festas e eventos,Subclasse,N,82,823,82300,8230002,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1169.0,586.0,747.0,633967052472111.0,15717.0,2770706765.0,17628725361074.0,78451203215468.0,0,0,0
8291100,Atividades de cobrança e informações cadastrais,Subclasse,N,82,829,82911,8291100,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,941.0,82.0,122.0,7661893912672664.0,187122.0,39867151726.0,213054326728017.0,492358347039812.0,0,0,0
8292000,Envasamento e empacotamento sob contrato,Subclasse,N,82,829,82920,8292000,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1160.0,383.0,523.0,6413690158528083.0,32424.0,5782675075.0,1783455179805083.0,114406953250265.0,0,0,0
8299701,"Medição de consumo de energia elétrica, gás e água",Subclasse,N,82,829,82997,8299701,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,3.0,1044.0,337.0,462.0,7061916285337785.0,38232.0,7507646342.0,1963707455011509.0,146849630386408.0,0,0,0
8299702,"Emissão de vales-alimentação, vales-transporte e similares",Subclasse,N,82,829,82997,8299702,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,76.0,655.0,405.0,2778648653169006.0,12002.0,9273453148.0,7726589858356941.0,892643113421334.0,0,0,0
8299703,"Serviços de gravação de carimbos, exceto confecção",Subclasse,N,82,829,82997,8299703,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1222.0,1196.0,1226.0,606902632998965.0,539.0,90962421.0,1687614489795918.0,40614112226108.0,0,0,0
8299704,Leiloeiros independentes,Subclasse,N,82,829,82997,8299704,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,3.0,2.0,631.0,988.0,1011.0,9703165534119000.0,2783.0,750897867.0,2698159780812073.0,143706650703868.0,0,0,0
8299705,Serviços de levantamento de fundos sob contrato,Subclasse,N,82,829,82997,8299705,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1312.0,1255.0,1278.0,4977828095415593.0,156.0,21593285.0,1384184935897436.0,10619728367255.0,0,0,0
8299706,Casas lotéricas,Subclasse,N,82,829,82997,8299706,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,1.0,4.0,1229.0,215.0,350.0,6031297360800303.0,66951.0,11228507491.0,167712319323087.0,170615774294439.0,0,0,0
8299707,Salas de acesso à Internet,Subclasse,N,82,829,82997,8299707,0,0,0,0,0,0,0,Baixa remuneração e baixo emprego,1.0,1.0,1315.0,1106.0,1172.0,4867628658844444.0,1371.0,185570577.0,1353541772428884.0,9873932954156.0,0,0,0
8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,Subclasse,N,82,829,82997,8299799,0,0,0,0,0,0,0,Baixa remuneração e alto emprego,2.0,4.0,746.0,19.0,21.0,892574775613562.0,602384.0,149510695347.0,2481983175964169.0,1538786916361629.0,0,0,0
8411600,Administração pública em geral,Subclasse,O,84,841,84116,8411600,0,0,0,0,0,0,0,Alta remuneração e alto emprego,4.0,3.0,90.0,350.0,182.0,2588095335461224.0,35999.0,25907465638.0,7196718141615045.0,927122829143129.0,0,0,0
