nivel_territorial,tipo_grupo,grupo,metodo_media,razao_referencia,n_territorios_grupo,massa_total_grupo,massa_obj4_grupo,massa_com_grupo,razao_dependencia_grupo_ponderada,razao_dependencia_grupo_media_simples,razao_dependencia_grupo_media_pond
municipio,q_pib_pop,QPIB3_QPOP3,ponderada_refeita,0.2772779031302844,563,88925311359.48349,32737075075.552624,9077267531.567928,0.2772779031302844,0.9208312164805534,0.2772779031302844
municipio,q_pib_pop,QPIB3_QPOP3,ponderada_massa_obj4,0.2772779031302844,563,88925311359.48349,32737075075.552624,9077267531.567928,0.2772779031302844,0.9208312164805534,0.2772779031302844
municipio,q_pib_pop,QPIB3_QPOP4,simples,0.4598643751180896,339,38490441442.069595,12535140603.807533,2213297932.7929153,0.176567459651839,0.4598643751180896,0.176567459651839
municipio,q_pib_pop,QPIB3_QPOP4,ponderada_refeita,0.176567459651839,339,38490441442.069595,12535140603.807533,2213297932.7929153,0.176567459651839,0.4598643751180896,0.176567459651839
municipio,q_pib_pop,QPIB3_QPOP4,ponderada_massa_obj4,0.176567459651839,339,38490441442.069595,12535140603.807533,2213297932.7929153,0.176567459651839,0.4598643751180896,0.176567459651839
municipio,q_pib_pop,QPIB4_QPOP1,simples,5.858304705368351,11,3257093086.6638002,1396397529.622078,629332719.776664,0.45068306583655093,5.858304705368351,0.45068306583655093
municipio,q_pib_pop,QPIB4_QPOP1,ponderada_refeita,0.45068306583655093,11,3257093086.6638002,1396397529.622078,629332719.776664,0.45068306583655093,5.858304705368351,0.45068306583655093
municipio,q_pib_pop,QPIB4_QPOP1,ponderada_massa_obj4,0.45068306583655093,11,3257093086.6638002,1396397529.622078,629332719.776664,0.45068306583655093,5.858304705368351,0.45068306583655093
municipio,q_pib_pop,QPIB4_QPOP2,simples,3.1341303091215305,74,19301791227.959423,5277105256.3654,4982906326.460217,0.9442499409026736,3.1341303091215305,0.9442499409026736
municipio,q_pib_pop,QPIB4_QPOP2,ponderada_refeita,0.9442499409026736,74,19301791227.959423,5277105256.3654,4982906326.460217,0.9442499409026736,3.1341303091215305,0.9442499409026736
municipio,q_pib_pop,QPIB4_QPOP2,ponderada_massa_obj4,0.9442499409026736,74,19301791227.959423,5277105256.3654,4982906326.460217,0.9442499409026736,3.1341303091215305,0.9442499409026736
municipio,q_pib_pop,QPIB4_QPOP3,simples,1.0085580124023146,276,125893695992.32475,50383650140.01918,14069891949.73051,0.279255113724977,1.0085580124023146,0.27925511372497697
municipio,q_pib_pop,QPIB4_QPOP3,ponderada_refeita,0.279255113724977,276,125893695992.32475,50383650140.01918,14069891949.73051,0.279255113724977,1.0085580124023146,0.27925511372497697
municipio,q_pib_pop,QPIB4_QPOP3,ponderada_massa_obj4,0.27925511372497697,276,125893695992.32475,50383650140.01918,14069891949.73051,0.279255113724977,1.0085580124023146,0.27925511372497697
municipio,q_pib_pop,QPIB4_QPOP4,simples,0.25868237263167326,1031,4472172947868.477,1815465415684.7773,93453737851.1105,0.0514764627536904,0.25868237263167326,0.051476462753690416
municipio,q_pib_pop,QPIB4_QPOP4,ponderada_refeita,0.0514764627536904,1031,4472172947868.477,1815465415684.7773,93453737851.1105,0.0514764627536904,0.25868237263167326,0.051476462753690416
municipio,q_pib_pop,QPIB4_QPOP4,ponderada_massa_obj4,0.051476462753690416,1031,4472172947868.477,1815465415684.7773,93453737851.1105,0.0514764627536904,0.25868237263167326,0.051476462753690416
municipio,q_pib_pop,,simples,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,q_pib_pop,,ponderada_refeita,9.213394584181282,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,q_pib_pop,,ponderada_massa_obj4,9.21339458418128,1,48190178.96970081,2720914.255615234,25068856.66670704,9.213394584181282,9.21339458418128,9.21339458418128
municipio,q_pibpc_pop,QPIBPC1_QPOP1,simples,3.3415042385579135,223,1032997118.9162837,207223149.44033432,188702365.28906035,0.9106239616505459,3.3415042385579135,0.91010927478878
