Código CNAE;Descrição;Nível;Seção;Divisão;Grupo;Classe;Subclasse;Vínculos;Remuneração;Massa salarial;Salário relativo;Dif. abs.;Dif. %;Share vínculos;Share massa;Q salário;Q vínculos;Jenks;Rank salário;Rank vínculos;Rank massa;Classificação;Índice
4329199;Outras obras de instalações em construções não especificadas anteriormente;Subclasse;F;43;432;43291;4329199;46520;2478,192009673259;115285492,29;0,8912113903037044;-302,5085476083841;-10,878860969629557;0,0006396166040180627;0,0005700336029282718;2;4;1;748;296;342;Baixa remuneração e alto emprego;0,02254536336795357
7733100;Aluguel de máquinas e equipamentos para escritório;Subclasse;N;77;773;77331;7733100;30699;2803,7681683442456;86072879;1,0082956113351353;23,067611062602737;0,8295611335135344;0,00042208921166703584;0,0004255906997157793;3;3;1;592;400;425;Alta remuneração e alto emprego;0,022528672061650025
0121101;Horticultura, exceto morango;Subclasse;A;01;012;01211;0121101;73331;1996,3978307946163;146397849,33;0,7179477939711189;-784,3027264870266;-28,205220602888115;0,0010082486068196165;0,0007238698630405977;1;4;1;1023;198;288;Baixa remuneração e alto emprego;0,0225260813116984
5912002;Serviços de mixagem sonora em produção audiovisual;Subclasse;J;59;591;59120;5912002;167;3350,3674251497005;559511,36;1,2048645138637122;569,6668678680576;20,48645138637122;0,000002296130113306459;0,0000027665256927368176;3;1;1;434;1252;1249;Alta remuneração e baixo emprego;0,022462163303117382
2539002;Serviços de tratamento e revestimento em metais;Subclasse;C;25;253;25390;2539002;38240;2638,076920240586;100880061,43;0,9487094586047471;-142,623637041057;-5,129054139525291;0,0005257725481008323;0,0004988053894579791;3;3;1;656;336;388;Baixa remuneração e alto emprego;0,022426199901585085
3314708;Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas;Subclasse;C;33;331;33147;3314708;9631;3158,7434897726093;30421858,55;1,1359524064901594;378,04293249096645;13,595240649015938;0,0001324193360554162;0,00015042206345797918;3;2;1;489;730;725;Alta remuneração e baixo emprego;0,022335799240110536
1811302;Impressão de livros, revistas e outras publicações periódicas;Subclasse;C;18;181;18113;1811302;19385;2980,798333247356;57782775,69;1,0719594835343669;200,09777596571303;7,1959483534366875;0,00026652983381105215;0,00028570918299859613;3;3;1;540;536;524;Alta remuneração e alto emprego;0,022312770599194596
5620102;Serviços de alimentação para eventos e recepções - bufê;Subclasse;I;56;562;56201;5620102;98971;1602,8231960877429;158633014,54;0,5764098517873606;-1177,8773611939;-42,35901482126394;0,0013607802002637936;0,0007843671135492283;1;4;1;1265;164;269;Baixa remuneração e alto emprego;0,022307457031356732
0810002;Extração de granito e beneficiamento associado;Subclasse;B;08;081;08100;0810002;12116;3110,501157147574;37686832,02;1,118603421358083;329,80059986593096;11,86034213580831;0,00016658630211270094;0,00018634400749465853;3;3;1;505;647;659;Alta remuneração e alto emprego;0,022303649899894203
6437900;Sociedades de crédito ao microempreendedor;Subclasse;K;64;643;64379;6437900;646;3325,077987616099;2148000,38;1,1957698857249948;544,3774303344562;19,576988572499477;0,00000888203624668247;0,000010620871467700759;3;1;1;437;1179;1164;Alta remuneração e baixo emprego;0,022242278729223366
8640299;Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente;Subclasse;Q;86;864;86402;8640299;34256;2707,7595364315744;92757010,68;0,9737688329442512;-72,94102085006853;-2,6231167055748794;0,00047099540815225184;0,00045864064891851957;3;3;1;625;368;404;Baixa remuneração e alto emprego;0,022241467672167142
0810009;Extração de basalto e beneficiamento associado;Subclasse;B;08;081;08100;0810009;3659;3265,1609975403117;11947224,09;1,1742224415318805;484,46044025866877;17,42224415318805;0,00005030862326100798;0,00005907351443564836;3;2;1;453;931;940;Alta remuneração e baixo emprego;0,0222313474026977
2521700;Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central;Subclasse;C;25;252;25217;2521700;12078;3105,3629027984766;37506573,14;1,116755594077421;324,66234551683374;11,675559407742098;0,00016606382939230786;0,00018545271044777826;3;3;1;507;650;662;Alta remuneração e alto emprego;0,022218932194260386
5911101;Estúdios cinematográficos;Subclasse;J;59;591;59111;5911101;1063;3313,4947224835373;3522244,89;1,1916042933161934;532,7941652018944;19,160429331619344;0,000014615486888890814;0,00001741587692570883;3;1;1;440;1131;1118;Alta remuneração e baixo emprego;0,02219579009764593
4319300;Serviços de preparação do terreno não especificados anteriormente;Subclasse;F;43;431;43193;4319300;20940;2941,732259789876;61599873,52;1,0579104794604905;161,03170250823314;5,791047946049055;0,00028790996750082185;0,00030458297176024873;3;3;1;549;507;511;Alta remuneração e alto emprego;0,02213371493864101
1099607;Fabricação de alimentos dietéticos e complementos alimentares;Subclasse;C;10;109;10996;1099607;9667;3141,1152870590668;30365161,48;1,1296129239207828;360,4147297774239;12,961292392078283;0,00013291431021157809;0,0001501417225890147;3;2;1;496;728;726;Alta remuneração e baixo emprego;0,022091640407345393
3313901;Manutenção e reparação de geradores, transformadores e motores elétricos;Subclasse;C;33;331;33139;3313901;22616;2903,671898213654;65669443,65;1,0442231511084479;122,97134093201112;4,422315110844788;0,0003109537643265801;0,0003247051196341352;3;3;1;564;477;488;Alta remuneração e alto emprego;0,021994936550751652
4679601;Comércio atacadista de tintas, vernizes e similares;Subclasse;G;46;467;46796;4679601;8288;3159,394378619691;26185060,61;1,136186480182624;378,6938213380481;13,618648018262402;0,00011395405017415528;0,00012947305116992766;3;2;1;488;765;761;Alta remuneração e baixo emprego;0,021983986205481545
0154700;Criação de suínos;Subclasse;A;01;015;01547;0154700;53366;2299,5950873215156;122720191,43;0,8269840782747041;-481,10546996012727;-17,30159217252959;0,0007337441893815119;0,0006067947621450897;2;4;1;841;265;321;Baixa remuneração e alto emprego;0,02198073682192137
1510600;Curtimento e outras preparações de couro;Subclasse;C;15;151;15106;1510600;47942;2401,9208030536897;115152887,14;0,8637826164935067;-378,77975422795316;-13,621738350649327;0,0006591680831864567;0,000569377931603807;2;4;1;790;288;343;Baixa remuneração e alto emprego;0,021969842811655302
8593700;Ensino de idiomas;Subclasse;P;85;859;85937;8593700;86707;1749,6521144774931;151707085,89;0,6292127032145878;-1031,0484428041498;-37,07872967854122;0,0011921590043979828;0,0007501215898188665;1;4;1;1178;179;280;Baixa remuneração e alto emprego;0,021961294618193405
6143400;Operadoras de televisão por assinatura por satélite;Subclasse;J;61;614;61434;6143400;300;3297,3625666666667;989208,77;1,185802821534334;516,6620093850238;18,58028215343339;0,000004124784634682262;0,000004891181258027693;3;1;1;442;1234;1220;Alta remuneração e baixo emprego;0,021759914154755845
5021101;Transporte por navegação interior de carga, municipal, exceto travessia;Subclasse;H;50;502;50211;5021101;1102;3281,186152450091;3615867,14;1,1799854334756967;500,48559516844807;17,998543347569672;0,000015151708891399508;0,00001787879578411562;3;1;1;449;1125;1113;Alta remuneração e baixo emprego;0,021754716700595915
4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Subclasse;G;47;478;47849;4784900;78196;1858,5782747199346;145333386,77;0,6683849038879769;-922,1222825617083;-33,16150961120231;0,001075138864312047;0,0007186065864894363;1;4;1;1115;192;289;Baixa remuneração e alto emprego;0,02171297278603608
1411801;Confecção de roupas íntimas;Subclasse;C;14;141;14118;1411801;85731;1737,0902124085803;148922481;0,6246951718191206;-1043,6103448730626;-37,53048281808794;0,0011787397050531498;0,0007363530025781971;1;4;1;1193;184;284;Baixa remuneração e alto emprego;0,02159231944633944
4649408;Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar;Subclasse;G;46;464;46494;4649408;28460;2766,406011243851;78731915,08;0,9948593723979522;-14,29454603779186;-0,5140627602047809;0,00039130456901019056;0,0003892930179419294;3;3;1;600;421;450;Baixa remuneração e alto emprego;0,02145459544653883
4618401;Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria;Subclasse;G;46;461;46184;4618401;3738;3207,6117148207595;11990052,59;1,153526476060571;426,91115753911663;15,3526476060571;0,00005139481654814098;0,0000592852816205566;3;2;1;469;924;939;Alta remuneração e baixo emprego;0,02144080592134221
3312104;Manutenção e reparação de equipamentos e instrumentos ópticos;Subclasse;C;33;331;33121;3312104;413;3268,6709200968526;1349961,09;1,1754846855183285;487,9703628152097;17,54846855183285;0,0000056784535137459135;0,000006674935142836063;3;1;1;452;1216;1197;Alta remuneração e baixo emprego;0,02139074574543753
1122403;Fabricação de refrescos, xaropes e pós para refrescos, exceto refrescos de frutas;Subclasse;C;11;112;11224;1122403;9786;3086,6243531575724;30205705,92;1,1100168067628953;305,9237958759295;11,001680676289528;0,00013455047478333539;0,0001493532883674294;3;2;1;511;725;727;Alta remuneração e baixo emprego;0,021338576478539123
4322301;Instalações hidráulicas, sanitárias e de gás;Subclasse;F;43;432;43223;4322301;51401;2280,683816268166;117229428,84;0,8201831766084575;-500,0167410134768;-17,981682339154247;0,0007067268500243431;0,0005796454728474547;2;4;1;857;272;336;Baixa remuneração e alto emprego;0,02130488251236333
8690902;Atividades de bancos de leite humano;Subclasse;Q;86;869;86909;8690902;6;3268,965;19613,79;1,1755904430053679;488,26444271835726;17,559044300536787;8,249569269364523e-8;9,698114791975711e-8;3;1;1;451;1313;1310;Alta remuneração e baixo emprego;0,021283234786992334
2319200;Fabricação de artigos de vidro;Subclasse;C;23;231;23192;2319200;29137;2730,996766654083;79573052,79;0,9821254429940671;-49,70379062756001;-1,7874557005932878;0,00040061283300245684;0,0003934520560816462;3;3;1;616;413;445;Baixa remuneração e alto emprego;0,021233005770270198
1354500;Fabricação de tecidos especiais, inclusive artefatos;Subclasse;C;13;135;13545;1354500;28104;2752,648773840023;77360441,14;0,9899119725897265;-28,051783441620046;-1,0088027410273481;0,00038640982457703425;0,0003825117116751022;3;3;1;606;425;454;Baixa remuneração e alto emprego;0,02121447097098707
9603304;Serviços de funerárias;Subclasse;S;96;960;96033;9603304;55769;2192,0701723179545;122249561,44;0,7883157956644129;-588,6303849636884;-21,16842043355871;0,0007667837143053169;0,0006044677138451097;2;4;1;910;252;322;Baixa remuneração e alto emprego;0,02120194921704109
8592903;Ensino de música;Subclasse;P;85;859;85929;8592903;5784;3151,5148547717845;18228361,92;1,133352833162533;370,8142974901416;13,33528331625331;0,000079525847756674;0,00009013084486467877;3;2;1;492;849;838;Alta remuneração e baixo emprego;0,021198581158524514
6010100;Atividades de rádio;Subclasse;J;60;601;60101;6010100;34056;2619,4562731970873;89208202,84;0,9420130716116428;-161,2442840845556;-5,798692838835717;0,0004682455517291303;0,0004410934304528465;2;3;1;668;372;415;Baixa remuneração e alto emprego;0,02119647767523995
2821601;Fabricação de fornos industriais, aparelhos e equipamentos não elétricos para instalações térmicas, peças e acessórios;Subclasse;C;28;282;28216;2821601;5734;3149,3568852459016;18058412,38;1,1325767806961027;368,6563279642587;13,257678069610268;0,00007883838365089363;0,00008929052275061337;3;2;1;494;850;843;Alta remuneração e baixo emprego;0,02115448966414548
3314722;Manutenção e reparação de máquinas e aparelhos para a indústria do plástico;Subclasse;C;33;331;33147;3314722;906;3240,642825607064;2936022,4;1,1654051771669551;459,9422683254211;16,54051771669551;0,00001245684959674043;0,000014517277011231397;3;1;1;463;1145;1136;Alta remuneração e baixo emprego;0,02113421481678987
4623108;Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada;Subclasse;G;46;462;46231;4623108;5523;3148,749302915082;17390542,4;1,132358280962563;368,048745633439;13,235828096256297;0,00007593728512450044;0,00008598821364454333;3;2;1;495;854;853;Alta remuneração e baixo emprego;0,02108921879893942
1351100;Fabricação de artefatos têxteis para uso doméstico;Subclasse;C;13;135;13511;1351100;62677;2054,001493211226;128738651,59;0,7386633155564137;-726,6990640704171;-26,133668444358626;0,0008617637551599337;0,0006365532726127823;2;4;1;989;223;308;Baixa remuneração e alto emprego;0,020989012470859977
3011302;Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte;Subclasse;C;30;301;30113;3011302;4242;3162,955792079208;13417258,47;1,1374672414102907;382,2552347975652;13,746724141029066;0,00005832445473440718;0,0000663421566335055;3;2;1;483;901;917;Alta remuneração e baixo emprego;0,020946209801137313
6810201;Compra e venda de imóveis próprios;Subclasse;L;68;681;68102;6810201;35029;2574,519840417939;90182855,49;0,9258529594911644;-206,18071686370376;-7,414704050883558;0,0004816236032276165;0,0004459126384090871;2;3;1;693;363;412;Baixa remuneração e alto emprego;0,02092400863209253
8650004;Atividades de fisioterapia;Subclasse;Q;86;865;86500;8650004;56333;2154,788239752898;121385685,91;0,7749084072034623;-625,912317528745;-22,50915927965377;0,0007745383094185195;0,0006001962476695675;2;4;1;925;249;328;Baixa remuneração e alto emprego;0,020866767677404176
7119703;Serviços de desenho técnico relacionados à arquitetura e engenharia;Subclasse;M;71;711;71197;7119703;9896;3045,962776879547;30142847,64;1,0953940254024401;265,2622195979043;9,539402540244012;0,0001360628958160522;0,00014904248315585826;3;2;1;521;720;728;Alta remuneração e baixo emprego;0,020781811131682582
4619200;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;Subclasse;G;46;461;46192;4619200;35742;2537,939734765822;90711042;0,9126979631517249;-242,76082251582102;-8,730203684827508;0,0004914268413760447;0,0004485242771620018;2;3;1;713;353;411;Baixa remuneração e alto emprego;0,020680198664673854
1093702;Fabricação de frutas cristalizadas, balas e semelhantes;Subclasse;C;10;109;10937;1093702;20277;2853,603867436011;57862525,62;1,0262176054748007;72,90331015436823;2,6217605474800676;0,0002787941934581741;0,00028610350963092574;3;3;1;576;527;522;Alta remuneração e alto emprego;0,020648163542848142
0722701;Extração de minério de estanho;Subclasse;B;07;072;07227;0722701;829;3206,65548854041;2658317,4;1,153182596430006;425,9549312587669;15,318259643000598;0,00001139815487383865;0,000013144153831924585;3;1;1;470;1156;1144;Alta remuneração e baixo emprego;0,020638321661829877
3313999;Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente;Subclasse;C;33;331;33139;3313999;14322;2955,30557533864;42325886,45;1,0627917369958337;174,60501805699732;6,279173699583374;0,00019691721845973117;0,00020928199265120577;3;3;1;546;609;625;Alta remuneração e alto emprego;0,020622028190367566
4221901;"Construção de barragens e represas para geração de energia 
elétrica";Subclasse;F;42;422;42219;4221901;14033;2960,179820423288;41540203,42;1,064544620840836;179,47926314164533;6,454462084083601;0,00019294367592832058;0,00020539715233475122;3;3;1;543;613;632;Alta remuneração e alto emprego;0,020618372696834347
2592602;Fabricação de produtos de trefilados de metal, exceto padronizados;Subclasse;C;25;259;25926;2592602;18205;2886,626068662455;52551027,58;1,0380931025109597;105,92551138081217;3,8093102510959653;0,00025030568091463526;0,00025984060087679207;3;3;1;569;555;553;Alta remuneração e alto emprego;0,020610693755686076
3319800;Manutenção e reparação de equipamentos e produtos não especificados anteriormente;Subclasse;C;33;331;33198;3319800;25479;2752,7627442207304;70137641,96;0,9899529588010642;-27,937813060912504;-1,0047041198935847;0,0003503179590235645;0,0003467983000565277;3;3;1;605;446;478;Baixa remuneração e alto emprego;0,020561365329237167
1112700;Fabricação de vinho;Subclasse;C;11;111;11127;1112700;10570;3017,3935941343425;31893850,29;1,0851199300237082;236,6930368526996;8,511993002370822;0,00014532991196197168;0,0001577003838985264;3;2;1;531;699;713;Alta remuneração e baixo emprego;0,020546746710328544
5229099;Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente;Subclasse;H;52;522;52290;5229099;15956;2920,1522298821756;46593948,98;1,0501498344492217;139,45167260053267;5,014983444922172;0,0002193835454366339;0,00023038559392116442;3;3;1;557;582;592;Alta remuneração e alto emprego;0,020528467533341248
1412603;Facção de peças do vestuário, exceto roupas íntimas;Subclasse;C;14;141;14126;1412603;88605;1615,6288155295974;143152791,2;0,5810150292158763;-1165,0717417520455;-41,89849707841237;0,0012182551418534059;0,0007078245468363484;1;4;1;1258;177;292;Baixa remuneração e alto emprego;0,020477885506756607
8412400;Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;Subclasse;O;84;841;84124;8412400;8129;3056,9447828761226;24849904,14;1,099343392035182;276,24422559447976;9,934339203518206;0,00011176791431777369;0,00012287131804679895;3;2;1;519;769;771;Alta remuneração e baixo emprego;0,020473607239642137
4649403;Comércio atacadista de bicicletas, triciclos e outros veículos recreativos;Subclasse;G;46;464;46494;4649403;2439;3159,9570028700286;7707135,13;1,1363888120190615;379,25644558838576;13,63888120190615;0,00003353449907996679;0,00003810822957113778;3;1;1;487;1009;1008;Alta remuneração e baixo emprego;0,02041886966549407
4399102;Montagem e desmontagem de andaimes e outras estruturas temporárias;Subclasse;F;43;439;43991;4399102;31490;2600,0147799301367;81874465,42;0,935021490581445;-180,6857773515062;-6,497850941855498;0,00043296489382048137;0,00040483148038946364;2;3;1;679;390;437;Baixa remuneração e alto emprego;0,020356585142233517
2229303;Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios;Subclasse;C;22;222;22293;2229303;30331;2623,4958933104745;79573253,94;0,943465806284137;-157,20466397116843;-5,653419371586299;0,00041702947584849225;0,00039345305067564883;2;3;1;664;402;444;Baixa remuneração e alto emprego;0,020336737181424792
2330302;Fabricação de artefatos de cimento para uso na construção;Subclasse;C;23;233;23303;2330302;59172;2062,1643834921924;122022390,9;0,7415988672682264;-718,5361737894505;-25,840113273177355;0,0008135725213447293;0,0006033444602698063;2;4;1;981;236;323;Baixa remuneração e alto emprego;0,020335642214042018
0210101;Cultivo de eucalipto;Subclasse;A;02;021;02101;0210101;39659;2425,0251703270383;96174073,23;0,8720914461561781;-355,6753869546046;-12,790855384382194;0,0005452827794228793;0,00047553644767095915;2;4;1;777;326;395;Baixa remuneração e alto emprego;0,020312308103867277
8421300;Relações exteriores;Subclasse;O;84;842;84213;8421300;63;3189,7669841269844;200955,32;1,147109125351216;409,06642684534154;14,7109125351216;8,662047732832749e-7;9,93631399856026e-7;3;1;1;473;1283;1280;Alta remuneração e baixo emprego;0,020195218107905435
6821801;Corretagem na compra e venda e avaliação de imóveis;Subclasse;L;68;682;68218;6821801;57457;2078,5819334458815;119429082,15;0,7475029729478896;-702,1186238357614;-25,249702705211043;0,0007899925025164624;0,0005905217442375988;2;4;1;974;245;330;Baixa remuneração e alto emprego;0,02016906220183249
2829101;Fabricação de máquinas de escrever, calcular e outros equipamentos não eletrônicos para escritório, peças e acessórios;Subclasse;C;28;282;28291;2829101;568;3177,1428697183096;1804617,15;1,1425692210542155;396,4423124366667;14,256922105421555;0,000007809592241665082;0,00000892299972431032;3;1;1;481;1189;1176;Alta remuneração e baixo emprego;0,020155544577932887
0111301;Cultivo de arroz;Subclasse;A;01;011;01113;0111301;28515;2644,6590594423988;75412453,08;0,9510765380749103;-136,04149783924413;-4,892346192508967;0,00039206077952654895;0,0003728798089070609;3;3;1;652;420;460;Baixa remuneração e alto emprego;0,020128328908641455
2349401;Fabricação de material sanitário de cerâmica;Subclasse;C;23;234;23494;2349401;12230;2955,1503221586263;36141488,44;1,0627359045979126;174,4497648769834;6,273590459791256;0,0001681537202738802;0,00017870299602676642;3;3;1;547;646;676;Alta remuneração e alto emprego;0,020077795833455155
4773300;Comércio varejista de artigos médicos e ortopédicos;Subclasse;G;47;477;47733;4773300;30651;2578,3015477472186;79027520,74;0,9272129431540498;-202,3990095344243;-7,278705684595021;0,00042142924612548666;0,000390754651631205;2;3;1;691;401;449;Baixa remuneração e alto emprego;0,01991240590247004
3831999;Recuperação de materiais metálicos, exceto alumínio;Subclasse;E;38;383;38319;3831999;13300;2923,0366203007516;38876387,05;1,0511871235636583;142,33606301910868;5,118712356365829;0,00018286545213758027;0,00019222580863167084;3;3;1;554;626;653;Alta remuneração e alto emprego;0,019886928470146458
4511102;Comércio a varejo de automóveis, camionetas e utilitários usados;Subclasse;G;45;451;45111;4511102;55297;2089,364513264734;115535589,49;0,7513806216183359;-691,336044016909;-24,861937838166416;0,00076029405314675;0,0005712702182661293;2;4;1;967;255;340;Baixa remuneração e alto emprego;0,019833663949190984
9102301;Atividades de museus e de exploração de lugares e prédios históricos e atrações similares;Subclasse;R;91;910;91023;9102301;3134;3100,832964262923;9718010,51;1,1151265303065336;320,1324069812799;11,512653030653365;0,000043090250150314026;0,00004805108114016027;3;2;1;508;970;977;Alta remuneração e baixo emprego;0,019773111284220934
4686902;Comércio atacadista de embalagens;Subclasse;G;46;468;46869;4686902;50069;2176,074072779564;108953852,75;0,7825632526599162;-604,6264845020787;-21,74367473400838;0,0006884128062463539;0,0005387265648288874;2;4;1;919;278;366;Baixa remuneração e alto emprego;0,01974284133616671
3291400;Fabricação de escovas, pincéis e vassouras;Subclasse;C;32;329;32914;3291400;11797;2936,3785309824534;34640457,53;1,0559851629090902;155,67797370081053;5,598516290909017;0,00016220028111782215;0,00017128109028010364;3;2;1;551;666;686;Alta remuneração e baixo emprego;0,01969338130459552
0990403;Atividades de apoio à extração de minerais não metálicos;Subclasse;B;09;099;09904;0990403;2818;3098,8390560681337;8732528,46;1,1144094778394609;318,1384987864908;11,440947783946086;0,00003874547700178204;0,00004317832679419678;3;2;1;509;985;996;Alta remuneração e baixo emprego;0,01966097009595641
4771704;Comércio varejista de medicamentos veterinários;Subclasse;G;47;477;47717;4771704;49812;2173,8468579860273;108283659,69;0,7817622980991296;-606,8536992956156;-21,823770190087043;0,0006848792407426427;0,0005354127691633555;2;4;1;922;279;370;Baixa remuneração e alto emprego;0,019659134860908395
9412099;Outras atividades associativas profissionais;Subclasse;S;94;941;94120;9412099;36100;2438,2012157894737;88019063,89;0,8768298367850907;-342,49934149216915;-12,317016321490925;0,0004963490843734322;0,0004352136866395858;2;3;1;772;349;419;Baixa remuneração e alto emprego;0,019631370786982284
3822000;Tratamento e disposição de resíduos perigosos;Subclasse;E;38;382;38220;3822000;10867;2942,061199963191;31971379,06;1,0580287734538705;161,36064268154814;5,8028773453870475;0,00014941344875030714;0,00015808372791880024;3;2;1;548;690;712;Alta remuneração e baixo emprego;0,01953545382233173
3104700;Fabricação de colchões;Subclasse;C;31;310;31047;3104700;41399;2321,768305514626;96118886,08;0,8349580466097867;-458,9322517670171;-16,504195339021333;0,0005692065303040365;0,0004752635726601927;2;4;1;829;317;396;Baixa remuneração e alto emprego;0,01951766331835643
3821100;Tratamento e disposição de resíduos não perigosos;Subclasse;E;38;382;38211;3821100;23297;2705,0552165514873;63019671,38;0,9727963010860454;-75,64534073015557;-2,7203698913954577;0,00032031702544730884;0,00031160321753002674;3;3;1;628;472;504;Baixa remuneração e alto emprego;0,019504378576073515
4929901;Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal;Subclasse;H;49;492;49299;4929901;46175;2202,8147852734164;101714972,71;0,7921797906304748;-577,8857720082265;-20,782020936952517;0,0006348731016881782;0,0005029336407722611;2;4;1;904;299;384;Baixa remuneração e alto emprego;0,019197871525234687
1095300;Fabricação de especiarias, molhos, temperos e condimentos;Subclasse;C;10;109;10953;1095300;24462;2649,1647023955525;64803866,95;0,9526968646294381;-131,53585488609042;-4,730313537056185;0,0003363349391119916;0,00032042524195732743;3;3;1;647;458;496;Baixa remuneração e alto emprego;0,019187892059725122
1122499;Fabricação de outras bebidas não alcoólicas não especificadas anteriormente;Subclasse;C;11;112;11224;1122499;3511;3045,866300199373;10694036,58;1,0953593303037819;265,1657429177303;9,535933030378185;0,00004827372950789807;0,00005287708002503715;3;2;1;522;941;957;Alta remuneração e baixo emprego;0,019098293813424195
4637101;Comércio atacadista de café torrado, moído e solúvel;Subclasse;G;46;463;46371;4637101;2329;3064,2523701159294;7136643,77;1,1019713582937822;283,55181283428647;10,197135829378222;0,00003202207804724996;0,00003528741284111755;3;1;1;514;1013;1021;Alta remuneração e baixo emprego;0,01904512581343714
0155502;Produção de pintos de um dia;Subclasse;A;01;015;01555;0155502;29449;2523,5296369995585;74315424,28;0,9075157806515171;-257,17092028208435;-9,248421934848295;0,00040490260902252643;0,0003674555073149141;2;3;1;722;407;465;Baixa remuneração e alto emprego;0,0190175880883319
8730199;Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente;Subclasse;Q;87;873;87301;8730199;34213;2422,2700111068893;82873123,89;0,8711006313728552;-358,43054617475354;-12,88993686271448;0,00047040418902128073;0,0004097693860568736;2;3;1;779;369;432;Baixa remuneração e alto emprego;0,019009942403034195
4687703;Comércio atacadista de resíduos e sucatas metálicos;Subclasse;G;46;468;46877;4687703;44832;2212,1274935314063;99174099,79;0,7955288417297035;-568,5730637502365;-20,44711582702965;0,0006164078158069172;0,0004903701957420133;2;4;1;896;302;390;Baixa remuneração e alto emprego;0,01900864497447482
4757100;Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação;Subclasse;G;47;475;47571;4757100;54923;2028,214269977969;111395612,35;0,7293896729249807;-752,4862873036739;-27,06103270750193;0,0007551518216355129;0,0005507999401914302;1;4;1;1002;258;353;Baixa remuneração e alto emprego;0,019001302843376984
1311100;Preparação e fiação de fibras de algodão;Subclasse;C;13;131;13111;1311100;32241;2458,9416054092612;79278736,3;0,8842885290076229;-321,75895187238166;-11,571147099237711;0,00044329060468930264;0,0003919967967436032;2;3;1;761;385;447;Baixa remuneração e alto emprego;0,018960106653933537
4329104;Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos;Subclasse;F;43;432;43291;4329104;16582;2796,822540103727;46376911,36;1,0057978133531373;16,121982822084192;0,5797813353137338;0,00022799059604100422;0,00022931244296312052;3;3;1;593;570;593;Alta remuneração e alto emprego;0,01887244978987713
0810005;Extração de gesso e caulim;Subclasse;B;08;081;08100;0810005;1690;3063,6108816568044;5177502,39;1,1017406651839308;282,9103243751615;10,174066518393076;0,00002323628677537674;0,000025600362048308148;3;1;1;515;1070;1068;Alta remuneração e baixo emprego;0,018867223579207695
3250702;Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório;Subclasse;C;32;325;32507;3250702;2569;3038,9443402101983;7807048,01;1,0928700439363415;258,24378292855545;9,287004393634145;0,00003532190575499577;0,00003860225269437754;3;1;1;524;1002;1005;Alta remuneração e baixo emprego;0,0187528258579294
2593400;Fabricação de artigos de metal para uso doméstico e pessoal;Subclasse;C;25;259;25934;2593400;33706;2406,040997151842;81098017,85;0,8652643273117978;-374,65956012980087;-13,473567268820219;0,0004634333029886677;0,0004009923051643742;2;3;1;787;375;442;Baixa remuneração e alto emprego;0,01870896053566487
0810006;Extração de areia, cascalho ou pedregulho e beneficiamento associado;Subclasse;B;08;081;08100;0810006;23316;2622,034023846286;61135345,3;0,9429400864397761;-158,666533435357;-5,7059913560223885;0,0003205782618075054;0,0003022860938994823;2;3;1;666;471;513;Baixa remuneração e alto emprego;0,0186161624879819
4713002;Lojas de variedades, exceto lojas de departamentos ou magazines;Subclasse;G;47;471;47130;4713002;69202;1760,0905943469843;121801789,31;0,6329666061086467;-1020,6099629346586;-36,70333938913532;0,0009514778209642729;0,0006022536871234065;1;4;1;1171;210;325;Baixa remuneração e alto emprego;0,018582032891620758
4679604;Comércio atacadista especializado de materiais de construção não especificados anteriormente;Subclasse;G;46;467;46796;4679604;18654;2723,8721839819877;50811111,72;0,9795632891319986;-56,82837329965514;-2,043671086800136;0,00025647910858454304;0,000251237519198718;3;3;1;620;546;563;Baixa remuneração e alto emprego;0,01855582337511196
8130300;Atividades paisagísticas;Subclasse;N;81;813;81303;8130300;69859;1745,1498939292003;121914426,44;0,6275936074307922;-1035,5506633524426;-37,24063925692078;0,000960511099314227;0,0006028106257959316;1;4;1;1184;206;324;Baixa remuneração e alto emprego;0,0185199683968202
0116401;Cultivo de amendoim;Subclasse;A;01;011;01164;0116401;2274;3027,0500835532102;6883511,89;1,0885926122560976;246,34952627156736;8,85926122560976;0,000031265867530891545;0,000034035792409906336;3;1;1;526;1019;1025;Alta remuneração e baixo emprego;0,018508185414238185
