id_tipologia,regiao,tipologia_pndr,pib_2021_mil,pib_pc_2021,pop_2021,pop_2022,massa_total,massa_obj4,massa_com_agr,massa_com_min,massa_com,razao_dependencia_com,q_pib_2021,q_pib_pc_2021,q_pop_2021,jenks_pib_2021,jenks_pib_pc_2021,jenks_pop_2021,cruz_q_pib_pop,cruz_q_pibpc_pop,cruz_j_pib_pop,cruz_j_pibpc_pop,flag_dep_q_pib_pop,flag_dep_q_pibpc_pop,flag_dep_j_pib_pop,flag_dep_j_pibpc_pop
2403608,2,Média Renda e Alto Dinamismo,510379,17429.78621678847,29282,61543,167397208.8540354,37087205.89877176,529857.679977417,3624.1298828125,533481.8098602295,.0143845241757049,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
130005,1,Baixa Renda e Alto Dinamismo,2699420,14700.88169782653,183623,217929,218016112.3182919,56021514.37386703,0,0,0,0,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
410019,4,Média Renda e Médio Dinamismo,2368284,34639.73438254179,68369,63660,1526166647.289095,395040061.8263202,40146565.2126379,477918.7802124023,40624483.9928503,.1028363650133057,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
210009,2,Baixa Renda e Médio Dinamismo,4786760,10140.92503770995,472024,402221,1018497772.628683,217587729.2112083,69080360.49700524,236362.8587646484,69316723.35576989,.3185690829489995,3,1,4,1,1,1,QPIB3_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
150013,1,Média Renda e Baixo Dinamismo,3796522,18059.41281680493,210224,137132,1295958341.044439,277612252.9485714,168334265.2687753,265578799.8500672,433913065.1188425,1.563018420513399,3,2,3,1,1,1,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
130007,1,Baixa Renda e Alto Dinamismo,1276331,11293.86519896293,113011,98926,34928887.81492233,3628443.952575683,180872.1588134766,0,180872.1588134766,.0498484091741538,2,1,2,1,1,1,QPIB2_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2919926,2,Média Renda e Baixo Dinamismo,467772,21502.80408200791,21754,18369,242693269.6727791,59658956.21058273,0,0,0,0,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2107506,2,Média Renda e Médio Dinamismo,1127480,9000.758392208518,125265,145287,472600239.8111461,111599923.5553861,0,0,0,0,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2600054,2,Baixa Renda e Baixo Dinamismo,1443077,14330.74142485452,100698,96695,816074817.8388946,431268813.300333,0,0,0,0,2,1,2,1,1,1,QPIB2_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2313500,2,Baixa Renda e Alto Dinamismo,1039052,18340.63509434628,56653,58387,192501478.9749308,79557655.65697694,0,0,0,0,2,2,2,1,1,1,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3109006,3,Alta Renda,4252684,103200.4465152398,41208,38702,1262164759.746899,163004306.7097112,3071863.61958313,552253743.4477149,555325607.0672981,3.406815551544037,3,4,1,1,1,1,QPIB3_QPOP1,QPIBPC4_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
210005,2,Baixa Renda e Médio Dinamismo,2035648,7614.681369981895,267332,244034,203216827.2132203,24537535.51047514,1638433.632324219,0,1638433.632324219,.0667725424839331,2,1,4,1,1,1,QPIB2_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
170008,1,Média Renda e Médio Dinamismo,835140,16071.51104610884,51964,46528,274640941.0466027,129921371.7644992,15826700.03897858,461189.8283081055,16287889.86728668,.1253672867371719,1,2,2,1,1,1,QPIB1_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
240006,2,Baixa Renda e Médio Dinamismo,944546,13686.29553423943,69014,63592,167329232.1539021,44979976.88844681,2593125.101119995,457151.0843505859,3050276.185470581,.0678140896567257,1,1,2,1,1,1,QPIB1_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
150007,1,Baixa Renda e Baixo Dinamismo,7843703,21251.52199063099,369089,288541,2974787847.574849,625091291.5520561,361587301.5363555,377909866.1950836,739497167.7314391,1.183022668409476,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
410004,4,Média Renda e Alto Dinamismo,13405033,37748.42797403658,355115,339104,6015165081.911168,1740664499.871446,302118269.5290769,10944993.25245667,313063262.7815336,.1798527302674665,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
520014,5,Média Renda e Alto Dinamismo,3160209,31152.25148850598,101444,101473,958129645.7744665,219459679.6576229,151151608.467535,5353137.308425903,156504745.775961,.7131366728508974,3,3,2,1,1,1,QPIB3_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
2303709,2,Média Renda e Alto Dinamismo,8414843,22809.52135704953,368918,354973,2965780669.332638,1232882890.330598,3776463.996276856,42550103.57058525,46326567.56686211,.0375758053990348,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310048,3,Média Renda e Médio Dinamismo,1930862,21058.12938969594,91692,86516,1165737213.584365,528742718.011662,27045875.59538269,14053003.6889801,41098879.28436279,.0777294473934605,2,2,2,1,1,1,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
1303536,1,Média Renda e Médio Dinamismo,988809,25956.39847749049,38095,30646,564579779.5325165,22105066.72379303,139556531.8482437,11152060.70349121,150708592.551735,6.817830248370981,2,3,1,1,1,1,QPIB2_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
430006,4,Média Renda e Médio Dinamismo,1020494,27262.60953195127,37432,34171,446002664.4677451,70062097.86518265,17813680.65810013,36949836.51702882,54763517.17512894,.7816425548733626,2,3,1,1,1,1,QPIB2_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
160001,1,Baixa Renda e Médio Dinamismo,85683,14953.40314136126,5730,5599,1712154.713317871,253324.7817382813,239613.8131713867,0,239613.8131713867,.9458759286288073,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
260004,2,Baixa Renda e Médio Dinamismo,2530096,10871.79927896494,232721,209116,722744412.3656671,279680369.8189244,30982693.42294098,4351207.432617188,35333900.85555817,.1263367210163326,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
290025,2,Baixa Renda e Médio Dinamismo,2068268,10054.58328471979,205704,192283,544486553.0728524,186760183.9074231,6129196.197128296,3997941.682128906,10127137.8792572,.0542253582502211,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310042,3,Média Renda e Médio Dinamismo,7216813,27471.37642128183,262703,248604,3625244469.457557,1949265055.03399,31974654.35234237,8178288.425140977,40152942.77748335,.0205990163696764,3,3,4,1,1,1,QPIB3_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
170003,1,Média Renda e Alto Dinamismo,2861846,44147.25800231392,64825,60781,651731712.6536224,196538522.995717,299285999.636054,141538.0305786133,299427537.6666327,1.523505586093968,3,4,2,1,1,1,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
310012,3,Média Renda e Médio Dinamismo,1052546,10873.18443833805,96802,91630,282270572.6226118,106863374.4779105,13781416.63168335,3358385.984832764,17139802.61651611,.1603898688419112,2,1,2,1,1,1,QPIB2_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
170005,1,Média Renda e Médio Dinamismo,8443095,25329.23434153132,333334,300122,3992404625.702966,1147299397.125449,376793821.0368824,8180865.553955078,384974686.5908375,.3355485826588848,4,3,4,1,1,1,QPIB4_QPOP4,QPIBPC3_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
430041,4,Alta Renda,13493695,45671.82491732922,295449,291817,8999936187.23485,5006766112.513102,17619697.53321457,51259031.93416763,68878729.46738219,.0137571294363517,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
420014,4,Alta Renda,4884355,45365.80721862055,107666,100431,3207587986.385422,1563778571.735003,92129748.2257086,7563981.661231995,99693729.8869406,.0637518199116458,3,4,2,1,1,1,QPIB3_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
170007,1,Média Renda e Médio Dinamismo,1704592,24689.91888760139,69040,62987,473311636.0926025,114653737.7610128,79806032.1856451,3714062.160903931,83520094.34654903,.7284550506381263,2,2,2,1,1,1,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo
2205508,2,Baixa Renda e Médio Dinamismo,366611,9291.405834199255,39457,42559,80292735.43885422,25761748.2500267,664829.8576660156,0,664829.8576660156,.0258068610566958,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
350020,3,Alta Renda,3411309,24829.56423003297,137389,127007,2259841297.531927,570987636.5879114,59082063.39436127,6745851.864906312,65827915.25926758,.1152878119264365,3,2,3,1,1,1,QPIB3_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
230006,2,Baixa Renda e Médio Dinamismo,4225592,12450.80631616787,339383,324440,1515280909.046431,966334048.6385379,3810615.122978211,3759347.84967041,7569962.972648621,.0078336916548826,3,1,4,1,1,1,QPIB3_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
510009,5,Média Renda e Médio Dinamismo,4132460,26532.13742271417,155753,127634,2067685136.266032,398767015.0169469,233854079.5243301,136616063.0846558,370470142.6089859,.9290390846224871,3,3,3,1,1,1,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
410026,4,Média Renda e Médio Dinamismo,1643107,27406.12803149081,59954,57158,681691260.1983151,216931883.0845742,76684561.16098404,26878792.66577148,103563353.8267555,.4774003357836513,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
210006,2,Baixa Renda e Médio Dinamismo,934056,7484.543021522781,124798,118414,196265103.3010516,67009667.11484313,0,414900.2778320313,414900.2778320313,.0061916480964002,1,1,2,1,1,1,QPIB1_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
130008,1,Baixa Renda e Alto Dinamismo,1657270,12265.53479972764,135116,136222,172225698.6033478,12620967.5657692,53368997.16717148,0,53368997.16717148,4.228597917636662,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
2205557,2,Baixa Renda e Médio Dinamismo,73483,8534.610917537746,8610,8251,5535595.012947083,521986.6157226563,20904,0,20904,.0400470038318124,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
430001,4,Média Renda e Médio Dinamismo,2905354,38956.73044690864,74579,69243,805039616.2352883,318972070.7657282,115468594.7040646,1542637.61882019,117011232.3228848,.3668384885296893,3,3,2,1,1,1,QPIB3_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2700508,2,Baixa Renda e Médio Dinamismo,255659,15780.44565150299,16201,16324,46489207.56730987,30082348.94208908,881424.271484375,0,881424.271484375,.0293003805381417,1,2,1,1,1,1,QPIB1_QPOP1,QPIBPC2_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2407104,2,Média Renda e Baixo Dinamismo,1561057,18846.97203844111,82828,82175,803546568.3099617,368198676.2481502,1888990.385925293,10115221.72473526,12004212.11066055,.0326025401095419,2,2,2,1,1,1,QPIB2_QPOP2,QPIBPC2_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310024,3,Média Renda e Baixo Dinamismo,27407818,42097.22299020059,651060,594661,11536596378.70084,4105634750.702145,162171403.330533,137463401.0270369,299634804.3575699,.0729813591689632,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
310016,3,Média Renda e Alto Dinamismo,2095403,16565.76013914144,126490,125632,991761400.2668993,398004362.2933269,42788848.60452057,56706070.84053802,99494919.44505858,.2499844948225251,2,2,3,1,1,1,QPIB2_QPOP3,QPIBPC2_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
520001,5,Média Renda e Alto Dinamismo,100001,25987.78586278586,3848,3716,19218564.21066849,4926194.523765564,4543869.417053223,0,4543869.417053223,.9223893606174338,1,3,1,1,1,1,QPIB1_QPOP1,QPIBPC3_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
270010,2,Baixa Renda e Médio Dinamismo,1476162,10062.72836341823,146696,136901,330802569.2001963,116936382.0846062,68034.1201171875,0,68034.1201171875,.0005818045582081,2,1,3,1,1,1,QPIB2_QPOP3,QPIBPC1_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2916104,2,Média Renda e Baixo Dinamismo,230210,10258.91265597148,22440,19666,91409761.43230057,43700640.16685104,0,135943.4372558594,135943.4372558594,.0031107882341499,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
1301159,1,Baixa Renda e Baixo Dinamismo,407836,12964.04844400648,31459,19570,5302322.886962891,211292.6994628906,0,0,0,0,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
410002,4,Média Renda e Médio Dinamismo,14513223,47970.6191496113,302544,300659,5785331125.50696,1331353458.975553,1057802.8984375,15721868.81008911,16779671.70852661,.0126034687448352,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
220013,2,Baixa Renda e Médio Dinamismo,1250930,11198.61419465731,111704,112666,253889728.4805405,56196135.75946999,139706.6884765625,0,139706.6884765625,.002486055074579,2,1,2,1,1,1,QPIB2_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
210013,2,Baixa Renda e Médio Dinamismo,2880214,10294.93512528148,279770,254899,862080185.4777739,196124215.9837399,58428005.60683918,4363605.370521545,62791610.97736073,.3201624575649884,3,1,4,1,1,1,QPIB3_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
150011,1,Baixa Renda e Baixo Dinamismo,9071105,22457.01009080736,403932,315392,1243090377.042953,222392197.8506277,97921926.63849258,274566.8310546875,98196493.46954727,.4415464859765544,4,2,4,1,1,1,QPIB4_QPOP4,QPIBPC2_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
520013,5,Alta Renda,2123971,35159.84373189425,60409,61504,723960447.4076068,348935162.9028704,53064652.53122711,18576559.5595932,71641212.09082031,.2053138224729801,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
420009,4,Alta Renda,6879076,41582.75051229818,165431,171390,3983743011.389804,2079920266.642619,25300498.40821838,13106185.92046881,38406684.32868719,.0184654599239435,3,4,3,1,1,1,QPIB3_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
290020,2,Baixa Renda e Médio Dinamismo,4868965,11879.49387966223,409863,396522,1494723579.443002,492544194.7162721,1950533.076965332,35116739.62252426,37067272.69948959,.0752567446680435,3,1,4,1,1,1,QPIB3_QPOP4,QPIBPC1_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
420023,4,Alta Renda,2005176,36199.08652717852,55393,59625,1565995302.281666,833043657.0693283,5632136.946716309,3366852.24010849,8998989.186824799,.0108025421122388,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
220005,2,Baixa Renda e Médio Dinamismo,856761,9157.734405062209,93556,92940,108902894.4748175,26751735.36473846,732686.2485351563,0,732686.2485351563,.0273883633545849,1,1,2,1,1,1,QPIB1_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
290018,2,Média Renda e Alto Dinamismo,27312072,52997.33772130677,515348,521606,7665799763.482162,2516067438.554896,1489231370.996345,10469824.75527954,1499701195.751625,.5960496816464421,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
330014,3,Alta Renda,32679803,60801.44339180329,537484,505710,36795070686.08937,8392929220.171297,51244262.91589738,15998941712.46475,16050185975.38065,1.912346161195563,4,4,4,1,1,1,QPIB4_QPOP4,QPIBPC4_QPOP4,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
410020,4,Média Renda e Alto Dinamismo,1713462,28223.71932136386,60710,60413,878768800.3829772,371430458.7791325,52805258.9922905,8910967.691589355,61716226.68387985,.1661582275366889,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
420012,4,Alta Renda,2766433,52104.43741289034,53094,55407,1427629908.561011,852942803.4122026,2548729.034252167,1360838.335266114,3909567.36951828,.0045836219660662,2,4,2,1,1,1,QPIB2_QPOP2,QPIBPC4_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2501807,2,Média Renda e Médio Dinamismo,1176644,12065.79230714015,97519,82667,566038695.04494,180458061.3226825,0,0,0,0,2,1,2,1,1,1,QPIB2_QPOP2,QPIBPC1_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
2201606,2,Baixa Renda e Médio Dinamismo,87624,8361.866590323503,10479,9929,8340331.104043731,871338.3330993654,248171.2699279785,165608.1624755859,413779.4324035644,.4748780315124481,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
160004,1,Média Renda e Médio Dinamismo,1417737,26118.95725865881,54280,41769,225716141.8971298,8208980.154525757,52661346.11578655,56815635.14855432,109476981.2643409,13.33624630630691,2,3,2,1,1,1,QPIB2_QPOP2,QPIBPC3_QPOP2,JPIB1_JPOP1,JPIBPC1_JPOP1,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo,Acima ou igual à média simples do grupo
310064,3,Alta Renda,6189078,43086.52701489109,143643,141726,3200057501.536995,1623340330.833831,125744215.9412575,4388943.045901794,130133158.9871593,.0801638180949501,3,4,3,1,1,1,QPIB3_QPOP3,QPIBPC4_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
3112505,3,Média Renda e Baixo Dinamismo,115679,11689.47049312854,9896,10637,47159923.48828674,18106347.60358047,1899373.746704102,1145201.364929199,3044575.111633301,.1681496002557272,1,1,1,1,1,1,QPIB1_QPOP1,QPIBPC1_QPOP1,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
350053,3,Média Renda e Médio Dinamismo,4229037,25509.3193553057,165784,148452,2934285681.054146,798718361.7369905,40999697.64990234,19349981.76007416,60349679.4099765,.0755581470278619,3,3,3,1,1,1,QPIB3_QPOP3,QPIBPC3_QPOP3,JPIB1_JPOP1,JPIBPC1_JPOP1,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo,Abaixo da média simples do grupo
